,image_path,area,eyeblink
1313,L:\DL_Dataset\facescape\fsmview_trainset\78\18_eye_closed\32.jpg,0.0157621798353939,1.0
1314,L:\DL_Dataset\facescape\fsmview_trainset\78\18_eye_closed\57.jpg,0.3397829888463104,1.0
1315,L:\DL_Dataset\facescape\fsmview_trainset\79\18_eye_closed\1.jpg,0.19179607994179926,1.0
1316,L:\DL_Dataset\facescape\fsmview_trainset\79\18_eye_closed\33.jpg,0.01854189240380097,1.0
1317,L:\DL_Dataset\facescape\fsmview_trainset\79\18_eye_closed\34.jpg,0.01717409730182859,1.0
1318,L:\DL_Dataset\facescape\fsmview_trainset\79\18_eye_closed\43.jpg,0.2252173443506811,1.0
1319,L:\DL_Dataset\facescape\fsmview_trainset\8\18_eye_closed\1.jpg,0.12310581878992805,1.0
1320,L:\DL_Dataset\facescape\fsmview_trainset\8\18_eye_closed\34.jpg,0.014268838768563946,1.0
1321,L:\DL_Dataset\facescape\fsmview_trainset\8\18_eye_closed\35.jpg,0.011472852214158918,1.0
1322,L:\DL_Dataset\facescape\fsmview_trainset\8\18_eye_closed\44.jpg,0.014717675285753217,1.0
1323,L:\DL_Dataset\facescape\fsmview_trainset\80\18_eye_closed\1.jpg,0.23056876760436673,1.0
1324,L:\DL_Dataset\facescape\fsmview_trainset\80\18_eye_closed\34.jpg,0.13147826684307887,1.0
1325,L:\DL_Dataset\facescape\fsmview_trainset\80\18_eye_closed\35.jpg,0.20177083768477025,1.0
1326,L:\DL_Dataset\facescape\fsmview_trainset\80\18_eye_closed\44.jpg,0.22307571332249584,1.0
1327,L:\DL_Dataset\facescape\fsmview_trainset\81\18_eye_closed\1.jpg,0.09137031781923585,1.0
1328,L:\DL_Dataset\facescape\fsmview_trainset\81\18_eye_closed\33.jpg,0.020353815366062202,1.0
1329,L:\DL_Dataset\facescape\fsmview_trainset\81\18_eye_closed\34.jpg,0.0256304243973457,1.0
1330,L:\DL_Dataset\facescape\fsmview_trainset\81\18_eye_closed\43.jpg,0.009656693107069868,1.0
1331,L:\DL_Dataset\facescape\fsmview_trainset\82\18_eye_closed\1.jpg,0.056864432624116425,1.0
1332,L:\DL_Dataset\facescape\fsmview_trainset\82\18_eye_closed\33.jpg,0.01452997216839274,1.0
1333,L:\DL_Dataset\facescape\fsmview_trainset\82\18_eye_closed\34.jpg,0.041532252686776794,1.0
1334,L:\DL_Dataset\facescape\fsmview_trainset\82\18_eye_closed\43.jpg,0.12668030781266423,1.0
1335,L:\DL_Dataset\facescape\fsmview_trainset\83\18_eye_closed\15.jpg,0.038794945697663764,1.0
1336,L:\DL_Dataset\facescape\fsmview_trainset\83\18_eye_closed\32.jpg,0.03446595859158829,1.0
1337,L:\DL_Dataset\facescape\fsmview_trainset\83\18_eye_closed\45.jpg,0.13404262025399025,1.0
1338,L:\DL_Dataset\facescape\fsmview_trainset\83\18_eye_closed\56.jpg,0.2055477548842283,1.0
1339,L:\DL_Dataset\facescape\fsmview_trainset\84\18_eye_closed\25.jpg,0.1308803144189786,1.0
1340,L:\DL_Dataset\facescape\fsmview_trainset\84\18_eye_closed\27.jpg,0.008821894972211619,1.0
1341,L:\DL_Dataset\facescape\fsmview_trainset\84\18_eye_closed\33.jpg,0.03555867567320838,1.0
1342,L:\DL_Dataset\facescape\fsmview_trainset\84\18_eye_closed\59.jpg,0.4438644907966802,1.0
1343,L:\DL_Dataset\facescape\fsmview_trainset\85\18_eye_closed\1.jpg,0.18968223186669414,1.0
1344,L:\DL_Dataset\facescape\fsmview_trainset\85\18_eye_closed\34.jpg,0.13966907554771005,1.0
1345,L:\DL_Dataset\facescape\fsmview_trainset\85\18_eye_closed\35.jpg,0.10015966208176695,1.0
1346,L:\DL_Dataset\facescape\fsmview_trainset\85\18_eye_closed\44.jpg,0.12353284519483727,1.0
1347,L:\DL_Dataset\facescape\fsmview_trainset\86\18_eye_closed\1.jpg,0.09696915946667244,1.0
1348,L:\DL_Dataset\facescape\fsmview_trainset\86\18_eye_closed\33.jpg,0.3921981506460183,1.0
1349,L:\DL_Dataset\facescape\fsmview_trainset\86\18_eye_closed\34.jpg,0.008131324815197623,1.0
1350,L:\DL_Dataset\facescape\fsmview_trainset\86\18_eye_closed\43.jpg,0.2100058966340116,1.0
1351,L:\DL_Dataset\facescape\fsmview_trainset\87\18_eye_closed\1.jpg,0.01596120214982787,1.0
1352,L:\DL_Dataset\facescape\fsmview_trainset\87\18_eye_closed\34.jpg,0.12715595989508638,1.0
1353,L:\DL_Dataset\facescape\fsmview_trainset\87\18_eye_closed\35.jpg,0.08024186695393218,1.0
1354,L:\DL_Dataset\facescape\fsmview_trainset\87\18_eye_closed\44.jpg,0.10770960237079748,1.0
1355,L:\DL_Dataset\facescape\fsmview_trainset\88\18_eye_closed\24.jpg,0.012113613973915874,1.0
1356,L:\DL_Dataset\facescape\fsmview_trainset\88\18_eye_closed\26.jpg,0.023755394326361295,1.0
1357,L:\DL_Dataset\facescape\fsmview_trainset\88\18_eye_closed\32.jpg,0.03092499577132966,1.0
1358,L:\DL_Dataset\facescape\fsmview_trainset\88\18_eye_closed\58.jpg,0.03948417005864861,1.0
1359,L:\DL_Dataset\facescape\fsmview_trainset\89\18_eye_closed\1.jpg,0.16377936152998504,1.0
1360,L:\DL_Dataset\facescape\fsmview_trainset\89\18_eye_closed\33.jpg,0.09569562733872675,1.0
1361,L:\DL_Dataset\facescape\fsmview_trainset\89\18_eye_closed\34.jpg,0.2082757306046922,1.0
1362,L:\DL_Dataset\facescape\fsmview_trainset\89\18_eye_closed\43.jpg,0.2678381085450927,1.0
1363,L:\DL_Dataset\facescape\fsmview_trainset\9\18_eye_closed\14.jpg,0.03503123681737709,1.0
1364,L:\DL_Dataset\facescape\fsmview_trainset\9\18_eye_closed\16.jpg,0.1696196230021318,1.0
1365,L:\DL_Dataset\facescape\fsmview_trainset\9\18_eye_closed\17.jpg,0.0010822678903796936,1.0
1366,L:\DL_Dataset\facescape\fsmview_trainset\9\18_eye_closed\18.jpg,0.26958459061376905,1.0
1367,L:\DL_Dataset\facescape\fsmview_trainset\90\18_eye_closed\1.jpg,0.17686378322345364,1.0
1368,L:\DL_Dataset\facescape\fsmview_trainset\90\18_eye_closed\34.jpg,0.04762043206674411,1.0
1369,L:\DL_Dataset\facescape\fsmview_trainset\90\18_eye_closed\35.jpg,0.0317445018611237,1.0
1370,L:\DL_Dataset\facescape\fsmview_trainset\90\18_eye_closed\44.jpg,0.18634566336304711,1.0
1371,L:\DL_Dataset\facescape\fsmview_trainset\91\18_eye_closed\5.jpg,0.02054973798208586,1.0
1372,L:\DL_Dataset\facescape\fsmview_trainset\91\18_eye_closed\27.jpg,0.021762642642585536,1.0
1373,L:\DL_Dataset\facescape\fsmview_trainset\91\18_eye_closed\35.jpg,0.06362599036482323,1.0
1374,L:\DL_Dataset\facescape\fsmview_trainset\91\18_eye_closed\42.jpg,0.03969756264162974,1.0
1375,L:\DL_Dataset\facescape\fsmview_trainset\92\18_eye_closed\25.jpg,0.02279928734822018,1.0
1376,L:\DL_Dataset\facescape\fsmview_trainset\92\18_eye_closed\27.jpg,0.018217468761095854,1.0
1377,L:\DL_Dataset\facescape\fsmview_trainset\92\18_eye_closed\33.jpg,0.05401127106904321,1.0
1378,L:\DL_Dataset\facescape\fsmview_trainset\92\18_eye_closed\60.jpg,0.11189231750650366,1.0
1379,L:\DL_Dataset\facescape\fsmview_trainset\93\18_eye_closed\17.jpg,0.07065629630172299,1.0
1380,L:\DL_Dataset\facescape\fsmview_trainset\93\18_eye_closed\38.jpg,0.5368684882032517,1.0
1381,L:\DL_Dataset\facescape\fsmview_trainset\93\18_eye_closed\50.jpg,0.02207898659305117,1.0
1382,L:\DL_Dataset\facescape\fsmview_trainset\93\18_eye_closed\55.jpg,0.019052101278989847,1.0
1383,L:\DL_Dataset\facescape\fsmview_trainset\94\18_eye_closed\1.jpg,0.08975264624980327,1.0
1384,L:\DL_Dataset\facescape\fsmview_trainset\94\18_eye_closed\33.jpg,0.2207842354501362,1.0
1385,L:\DL_Dataset\facescape\fsmview_trainset\94\18_eye_closed\34.jpg,0.10086445237552091,1.0
1386,L:\DL_Dataset\facescape\fsmview_trainset\94\18_eye_closed\43.jpg,0.02523110810266353,1.0
1387,L:\DL_Dataset\facescape\fsmview_trainset\95\18_eye_closed\1.jpg,0.0630041755777359,1.0
1388,L:\DL_Dataset\facescape\fsmview_trainset\95\18_eye_closed\33.jpg,0.06582105765100552,1.0
1389,L:\DL_Dataset\facescape\fsmview_trainset\95\18_eye_closed\34.jpg,0.08570820687505938,1.0
1390,L:\DL_Dataset\facescape\fsmview_trainset\95\18_eye_closed\43.jpg,0.23178299743311603,1.0
1391,L:\DL_Dataset\facescape\fsmview_trainset\96\18_eye_closed\14.jpg,0.043940758597475156,1.0
1392,L:\DL_Dataset\facescape\fsmview_trainset\96\18_eye_closed\16.jpg,0.01737858670708435,1.0
1393,L:\DL_Dataset\facescape\fsmview_trainset\96\18_eye_closed\17.jpg,0.055777286636530574,1.0
1394,L:\DL_Dataset\facescape\fsmview_trainset\96\18_eye_closed\18.jpg,0.13575374405341417,1.0
1395,L:\DL_Dataset\facescape\fsmview_trainset\97\18_eye_closed\25.jpg,0.01121207551147957,1.0
1396,L:\DL_Dataset\facescape\fsmview_trainset\97\18_eye_closed\27.jpg,0.01515813746441532,1.0
1397,L:\DL_Dataset\facescape\fsmview_trainset\97\18_eye_closed\33.jpg,0.046146005040262554,1.0
1398,L:\DL_Dataset\facescape\fsmview_trainset\97\18_eye_closed\60.jpg,0.005044489479336038,1.0
1399,L:\DL_Dataset\facescape\fsmview_trainset\98\18_eye_closed\1.jpg,0.027666741937356104,1.0
1400,L:\DL_Dataset\facescape\fsmview_trainset\98\18_eye_closed\33.jpg,0.23913100063223308,1.0
1401,L:\DL_Dataset\facescape\fsmview_trainset\98\18_eye_closed\34.jpg,0.06991091230782412,1.0
1402,L:\DL_Dataset\facescape\fsmview_trainset\98\18_eye_closed\43.jpg,0.03953019145921178,1.0
1403,L:\DL_Dataset\facescape\fsmview_trainset\99\18_eye_closed\1.jpg,0.15808575883984605,1.0
1404,L:\DL_Dataset\facescape\fsmview_trainset\99\18_eye_closed\33.jpg,0.036616960926593216,1.0
1405,L:\DL_Dataset\facescape\fsmview_trainset\99\18_eye_closed\34.jpg,0.035071368277056855,1.0
1406,L:\DL_Dataset\facescape\fsmview_trainset\99\18_eye_closed\43.jpg,0.10600915512656284,1.0
1407,L:\DL_Dataset\facescape\fsmview_trainset\1\1_neutral\1.jpg,6.243178850989576,0.0
1408,L:\DL_Dataset\facescape\fsmview_trainset\10\1_neutral\1.jpg,12.334705639183374,0.0
1409,L:\DL_Dataset\facescape\fsmview_trainset\10\1_neutral\33.jpg,10.247159645024976,0.0
1410,L:\DL_Dataset\facescape\fsmview_trainset\10\1_neutral\34.jpg,7.918636673624372,0.0
1411,L:\DL_Dataset\facescape\fsmview_trainset\10\1_neutral\43.jpg,8.99065728550627,0.0
1412,L:\DL_Dataset\facescape\fsmview_trainset\100\1_neutral\25.jpg,8.849378378684456,0.0
1413,L:\DL_Dataset\facescape\fsmview_trainset\100\1_neutral\30.jpg,13.378357015363004,0.0
1414,L:\DL_Dataset\facescape\fsmview_trainset\100\1_neutral\51.jpg,7.3838990128443625,0.0
1415,L:\DL_Dataset\facescape\fsmview_trainset\100\1_neutral\55.jpg,9.866894707305631,0.0
1416,L:\DL_Dataset\facescape\fsmview_trainset\101\1_neutral\60.jpg,13.28184180530062,0.0
1417,L:\DL_Dataset\facescape\fsmview_trainset\102\1_neutral\1.jpg,16.717343422814857,0.0
1418,L:\DL_Dataset\facescape\fsmview_trainset\102\1_neutral\34.jpg,11.985347763794787,0.0
1419,L:\DL_Dataset\facescape\fsmview_trainset\102\1_neutral\35.jpg,9.089850667244436,0.0
1420,L:\DL_Dataset\facescape\fsmview_trainset\102\1_neutral\44.jpg,16.4264974554218,0.0
1421,L:\DL_Dataset\facescape\fsmview_trainset\103\1_neutral\1.jpg,18.02546121204387,0.0
1422,L:\DL_Dataset\facescape\fsmview_trainset\103\1_neutral\33.jpg,13.74931267892273,0.0
1423,L:\DL_Dataset\facescape\fsmview_trainset\103\1_neutral\34.jpg,11.799661420404084,0.0
1424,L:\DL_Dataset\facescape\fsmview_trainset\103\1_neutral\43.jpg,14.000103148096459,0.0
1425,L:\DL_Dataset\facescape\fsmview_trainset\104\1_neutral\14.jpg,9.773502496336478,0.0
1426,L:\DL_Dataset\facescape\fsmview_trainset\104\1_neutral\33.jpg,10.624788082925328,0.0
1427,L:\DL_Dataset\facescape\fsmview_trainset\104\1_neutral\40.jpg,10.509607949304483,0.0
1428,L:\DL_Dataset\facescape\fsmview_trainset\104\1_neutral\52.jpg,16.375633924377155,0.0
1429,L:\DL_Dataset\facescape\fsmview_trainset\105\1_neutral\14.jpg,9.820997140164485,0.0
1430,L:\DL_Dataset\facescape\fsmview_trainset\105\1_neutral\16.jpg,12.541684396710382,0.0
1431,L:\DL_Dataset\facescape\fsmview_trainset\105\1_neutral\17.jpg,15.865480915512109,0.0
1432,L:\DL_Dataset\facescape\fsmview_trainset\105\1_neutral\18.jpg,12.07738186328461,0.0
1433,L:\DL_Dataset\facescape\fsmview_trainset\106\1_neutral\1.jpg,15.233676529173596,0.0
1434,L:\DL_Dataset\facescape\fsmview_trainset\106\1_neutral\33.jpg,11.277376799864525,0.0
1435,L:\DL_Dataset\facescape\fsmview_trainset\106\1_neutral\34.jpg,8.3053439981531,0.0
1436,L:\DL_Dataset\facescape\fsmview_trainset\106\1_neutral\43.jpg,11.839794848735584,0.0
1437,L:\DL_Dataset\facescape\fsmview_trainset\107\1_neutral\14.jpg,7.180841219969803,0.0
1438,L:\DL_Dataset\facescape\fsmview_trainset\107\1_neutral\16.jpg,9.307473056250018,0.0
1439,L:\DL_Dataset\facescape\fsmview_trainset\107\1_neutral\17.jpg,11.517034229937932,0.0
1440,L:\DL_Dataset\facescape\fsmview_trainset\107\1_neutral\18.jpg,9.510135447442597,0.0
1441,L:\DL_Dataset\facescape\fsmview_trainset\108\1_neutral\59.jpg,11.729061571973547,0.0
1442,L:\DL_Dataset\facescape\fsmview_trainset\109\1_neutral\1.jpg,11.380385454101443,0.0
1443,L:\DL_Dataset\facescape\fsmview_trainset\109\1_neutral\33.jpg,9.978061491379874,0.0
1444,L:\DL_Dataset\facescape\fsmview_trainset\109\1_neutral\34.jpg,6.055301719711412,0.0
1445,L:\DL_Dataset\facescape\fsmview_trainset\109\1_neutral\43.jpg,7.668155812026498,0.0
1446,L:\DL_Dataset\facescape\fsmview_trainset\11\1_neutral\25.jpg,5.489527044837875,0.0
1447,L:\DL_Dataset\facescape\fsmview_trainset\11\1_neutral\27.jpg,6.156767863445691,0.0
1448,L:\DL_Dataset\facescape\fsmview_trainset\11\1_neutral\33.jpg,6.600010328533968,0.0
1449,L:\DL_Dataset\facescape\fsmview_trainset\11\1_neutral\60.jpg,21.146920047718677,0.0
1450,L:\DL_Dataset\facescape\fsmview_trainset\110\1_neutral\14.jpg,11.559778638162317,0.0
1451,L:\DL_Dataset\facescape\fsmview_trainset\110\1_neutral\16.jpg,17.624578212218086,0.0
1452,L:\DL_Dataset\facescape\fsmview_trainset\110\1_neutral\17.jpg,15.032056198392155,0.0
1453,L:\DL_Dataset\facescape\fsmview_trainset\111\1_neutral\1.jpg,14.02295304060218,0.0
1454,L:\DL_Dataset\facescape\fsmview_trainset\111\1_neutral\33.jpg,11.92990767041471,0.0
1455,L:\DL_Dataset\facescape\fsmview_trainset\111\1_neutral\34.jpg,7.251479729704375,0.0
1456,L:\DL_Dataset\facescape\fsmview_trainset\111\1_neutral\43.jpg,9.697091964051017,0.0
1457,L:\DL_Dataset\facescape\fsmview_trainset\112\1_neutral\1.jpg,11.562532417219925,0.0
1458,L:\DL_Dataset\facescape\fsmview_trainset\112\1_neutral\33.jpg,8.761821816951791,0.0
1459,L:\DL_Dataset\facescape\fsmview_trainset\112\1_neutral\34.jpg,8.07852935575492,0.0
1460,L:\DL_Dataset\facescape\fsmview_trainset\112\1_neutral\43.jpg,9.58464856633122,0.0
1461,L:\DL_Dataset\facescape\fsmview_trainset\113\1_neutral\60.jpg,12.237461662659467,0.0
1462,L:\DL_Dataset\facescape\fsmview_trainset\114\1_neutral\14.jpg,8.373910772888141,0.0
1463,L:\DL_Dataset\facescape\fsmview_trainset\114\1_neutral\16.jpg,11.688623094017034,0.0
1464,L:\DL_Dataset\facescape\fsmview_trainset\114\1_neutral\17.jpg,13.521079362634095,0.0
1465,L:\DL_Dataset\facescape\fsmview_trainset\114\1_neutral\18.jpg,9.811238852017295,0.0
1466,L:\DL_Dataset\facescape\fsmview_trainset\115\1_neutral\60.jpg,11.806869964349108,0.0
1467,L:\DL_Dataset\facescape\fsmview_trainset\116\1_neutral\27.jpg,5.552136734951155,0.0
1468,L:\DL_Dataset\facescape\fsmview_trainset\116\1_neutral\33.jpg,5.938392269519445,0.0
1469,L:\DL_Dataset\facescape\fsmview_trainset\116\1_neutral\60.jpg,20.083480678133505,0.0
1470,L:\DL_Dataset\facescape\fsmview_trainset\117\1_neutral\14.jpg,8.409679781234853,0.0
1471,L:\DL_Dataset\facescape\fsmview_trainset\117\1_neutral\16.jpg,12.432163445273124,0.0
1472,L:\DL_Dataset\facescape\fsmview_trainset\117\1_neutral\17.jpg,16.41087513879259,0.0
1473,L:\DL_Dataset\facescape\fsmview_trainset\117\1_neutral\18.jpg,11.796061332526984,0.0
1474,L:\DL_Dataset\facescape\fsmview_trainset\118\1_neutral\1.jpg,14.023221213646194,0.0
1475,L:\DL_Dataset\facescape\fsmview_trainset\118\1_neutral\34.jpg,12.555863585111991,0.0
1476,L:\DL_Dataset\facescape\fsmview_trainset\118\1_neutral\35.jpg,9.235169052505778,0.0
1477,L:\DL_Dataset\facescape\fsmview_trainset\118\1_neutral\44.jpg,11.535577822920944,0.0
1478,L:\DL_Dataset\facescape\fsmview_trainset\119\1_neutral\1.jpg,8.510154186202024,0.0
1479,L:\DL_Dataset\facescape\fsmview_trainset\119\1_neutral\34.jpg,7.755770889655903,0.0
1480,L:\DL_Dataset\facescape\fsmview_trainset\119\1_neutral\35.jpg,5.928710709184458,0.0
1481,L:\DL_Dataset\facescape\fsmview_trainset\119\1_neutral\44.jpg,7.912829289638183,0.0
1482,L:\DL_Dataset\facescape\fsmview_trainset\12\1_neutral\3.jpg,16.26493790435302,0.0
1483,L:\DL_Dataset\facescape\fsmview_trainset\12\1_neutral\20.jpg,13.430766317200394,0.0
1484,L:\DL_Dataset\facescape\fsmview_trainset\12\1_neutral\22.jpg,15.556400064607264,0.0
1485,L:\DL_Dataset\facescape\fsmview_trainset\12\1_neutral\50.jpg,23.60781034089235,0.0
1486,L:\DL_Dataset\facescape\fsmview_trainset\120\1_neutral\14.jpg,5.489571017265384,0.0
1487,L:\DL_Dataset\facescape\fsmview_trainset\120\1_neutral\16.jpg,8.682979701833212,0.0
1488,L:\DL_Dataset\facescape\fsmview_trainset\120\1_neutral\17.jpg,10.338896336197442,0.0
1489,L:\DL_Dataset\facescape\fsmview_trainset\120\1_neutral\18.jpg,9.735052811681356,0.0
1490,L:\DL_Dataset\facescape\fsmview_trainset\121\1_neutral\12.jpg,5.779833594933853,0.0
1491,L:\DL_Dataset\facescape\fsmview_trainset\121\1_neutral\39.jpg,8.35564676080384,0.0
1492,L:\DL_Dataset\facescape\fsmview_trainset\121\1_neutral\44.jpg,10.672357016313018,0.0
1493,L:\DL_Dataset\facescape\fsmview_trainset\121\1_neutral\54.jpg,8.648843686451828,0.0
1494,L:\DL_Dataset\facescape\fsmview_trainset\122\1_neutral\15.jpg,11.21471597636762,0.0
1495,L:\DL_Dataset\facescape\fsmview_trainset\122\1_neutral\36.jpg,13.594459535859533,0.0
1496,L:\DL_Dataset\facescape\fsmview_trainset\122\1_neutral\40.jpg,20.61204861017252,0.0
1497,L:\DL_Dataset\facescape\fsmview_trainset\122\1_neutral\48.jpg,19.379346754122952,0.0
1498,L:\DL_Dataset\facescape\fsmview_trainset\123\1_neutral\1.jpg,10.842377115225252,0.0
1499,L:\DL_Dataset\facescape\fsmview_trainset\123\1_neutral\32.jpg,7.11874786449509,0.0
1500,L:\DL_Dataset\facescape\fsmview_trainset\123\1_neutral\33.jpg,5.315116621778814,0.0
1501,L:\DL_Dataset\facescape\fsmview_trainset\123\1_neutral\42.jpg,9.085895109595086,0.0
1502,L:\DL_Dataset\facescape\fsmview_trainset\124\1_neutral\1.jpg,17.675489526693884,0.0
1503,L:\DL_Dataset\facescape\fsmview_trainset\124\1_neutral\33.jpg,11.301642224239073,0.0
1504,L:\DL_Dataset\facescape\fsmview_trainset\124\1_neutral\34.jpg,8.40621154561521,0.0
1505,L:\DL_Dataset\facescape\fsmview_trainset\124\1_neutral\43.jpg,12.771724698448097,0.0
1506,L:\DL_Dataset\facescape\fsmview_trainset\125\1_neutral\25.jpg,5.445726990029128,0.0
1507,L:\DL_Dataset\facescape\fsmview_trainset\125\1_neutral\27.jpg,7.01137712715847,0.0
1508,L:\DL_Dataset\facescape\fsmview_trainset\125\1_neutral\33.jpg,8.28118708398519,0.0
1509,L:\DL_Dataset\facescape\fsmview_trainset\125\1_neutral\60.jpg,22.762005109950568,0.0
1510,L:\DL_Dataset\facescape\fsmview_trainset\126\1_neutral\6.jpg,16.413434586129757,0.0
1511,L:\DL_Dataset\facescape\fsmview_trainset\126\1_neutral\9.jpg,15.008551815369554,0.0
1512,L:\DL_Dataset\facescape\fsmview_trainset\127\1_neutral\1.jpg,16.177071990920044,0.0
1513,L:\DL_Dataset\facescape\fsmview_trainset\127\1_neutral\34.jpg,12.483460155514653,0.0
1514,L:\DL_Dataset\facescape\fsmview_trainset\127\1_neutral\35.jpg,9.876962863708272,0.0
1515,L:\DL_Dataset\facescape\fsmview_trainset\127\1_neutral\44.jpg,12.59872082090168,0.0
1516,L:\DL_Dataset\facescape\fsmview_trainset\128\1_neutral\11.jpg,14.972540459573047,0.0
1517,L:\DL_Dataset\facescape\fsmview_trainset\128\1_neutral\28.jpg,13.455836102037006,0.0
1518,L:\DL_Dataset\facescape\fsmview_trainset\128\1_neutral\47.jpg,16.865320671783664,0.0
1519,L:\DL_Dataset\facescape\fsmview_trainset\128\1_neutral\54.jpg,23.2902104364239,0.0
1520,L:\DL_Dataset\facescape\fsmview_trainset\129\1_neutral\16.jpg,7.365888334087284,0.0
1521,L:\DL_Dataset\facescape\fsmview_trainset\129\1_neutral\17.jpg,7.9244003126511195,0.0
1522,L:\DL_Dataset\facescape\fsmview_trainset\129\1_neutral\18.jpg,7.159034394665914,0.0
1523,L:\DL_Dataset\facescape\fsmview_trainset\13\1_neutral\2.jpg,10.111760199830194,0.0
1524,L:\DL_Dataset\facescape\fsmview_trainset\13\1_neutral\19.jpg,9.080107160359473,0.0
1525,L:\DL_Dataset\facescape\fsmview_trainset\13\1_neutral\49.jpg,13.488008000831947,0.0
1526,L:\DL_Dataset\facescape\fsmview_trainset\13\1_neutral\51.jpg,15.289888462521727,0.0
1527,L:\DL_Dataset\facescape\fsmview_trainset\130\1_neutral\1.jpg,14.643030360146726,0.0
1528,L:\DL_Dataset\facescape\fsmview_trainset\130\1_neutral\33.jpg,11.07591078351782,0.0
1529,L:\DL_Dataset\facescape\fsmview_trainset\130\1_neutral\34.jpg,9.174521123879273,0.0
1530,L:\DL_Dataset\facescape\fsmview_trainset\130\1_neutral\43.jpg,10.554740975908835,0.0
1531,L:\DL_Dataset\facescape\fsmview_trainset\131\1_neutral\59.jpg,12.445061694894546,0.0
1532,L:\DL_Dataset\facescape\fsmview_trainset\132\1_neutral\14.jpg,9.23195819047437,0.0
1533,L:\DL_Dataset\facescape\fsmview_trainset\132\1_neutral\16.jpg,15.880637828637418,0.0
1534,L:\DL_Dataset\facescape\fsmview_trainset\132\1_neutral\17.jpg,18.03220810531976,0.0
1535,L:\DL_Dataset\facescape\fsmview_trainset\132\1_neutral\18.jpg,13.546850803620163,0.0
1536,L:\DL_Dataset\facescape\fsmview_trainset\133\1_neutral\13.jpg,5.932027260861698,0.0
1537,L:\DL_Dataset\facescape\fsmview_trainset\133\1_neutral\15.jpg,9.046675921567335,0.0
1538,L:\DL_Dataset\facescape\fsmview_trainset\133\1_neutral\16.jpg,9.972356016766685,0.0
1539,L:\DL_Dataset\facescape\fsmview_trainset\133\1_neutral\17.jpg,7.875015842689518,0.0
1540,L:\DL_Dataset\facescape\fsmview_trainset\134\1_neutral\33.jpg,5.660327531370527,0.0
1541,L:\DL_Dataset\facescape\fsmview_trainset\134\1_neutral\60.jpg,12.97160144968039,0.0
1542,L:\DL_Dataset\facescape\fsmview_trainset\135\1_neutral\13.jpg,12.558712629149117,0.0
1543,L:\DL_Dataset\facescape\fsmview_trainset\135\1_neutral\15.jpg,23.057922786510822,0.0
1544,L:\DL_Dataset\facescape\fsmview_trainset\135\1_neutral\16.jpg,15.698159805889514,0.0
1545,L:\DL_Dataset\facescape\fsmview_trainset\136\1_neutral\1.jpg,15.81298911881909,0.0
1546,L:\DL_Dataset\facescape\fsmview_trainset\136\1_neutral\30.jpg,11.195927755783888,0.0
1547,L:\DL_Dataset\facescape\fsmview_trainset\136\1_neutral\31.jpg,8.214721622160402,0.0
1548,L:\DL_Dataset\facescape\fsmview_trainset\136\1_neutral\39.jpg,8.804624613223286,0.0
1549,L:\DL_Dataset\facescape\fsmview_trainset\137\1_neutral\60.jpg,13.004367011752796,0.0
1550,L:\DL_Dataset\facescape\fsmview_trainset\138\1_neutral\26.jpg,6.68630944482009,0.0
1551,L:\DL_Dataset\facescape\fsmview_trainset\138\1_neutral\31.jpg,7.244373430130758,0.0
1552,L:\DL_Dataset\facescape\fsmview_trainset\138\1_neutral\57.jpg,21.212284023657144,0.0
1553,L:\DL_Dataset\facescape\fsmview_trainset\139\1_neutral\8.jpg,13.646193555668667,0.0
1554,L:\DL_Dataset\facescape\fsmview_trainset\139\1_neutral\24.jpg,9.541736733157848,0.0
1555,L:\DL_Dataset\facescape\fsmview_trainset\139\1_neutral\40.jpg,12.771238666452424,0.0
1556,L:\DL_Dataset\facescape\fsmview_trainset\139\1_neutral\51.jpg,17.42745659538313,0.0
1557,L:\DL_Dataset\facescape\fsmview_trainset\14\1_neutral\60.jpg,14.310575103544787,0.0
1558,L:\DL_Dataset\facescape\fsmview_trainset\140\1_neutral\1.jpg,12.395928760620114,0.0
1559,L:\DL_Dataset\facescape\fsmview_trainset\140\1_neutral\34.jpg,10.79986002694897,0.0
1560,L:\DL_Dataset\facescape\fsmview_trainset\140\1_neutral\35.jpg,8.280829667826064,0.0
1561,L:\DL_Dataset\facescape\fsmview_trainset\140\1_neutral\44.jpg,9.94586020523233,0.0
1562,L:\DL_Dataset\facescape\fsmview_trainset\141\1_neutral\1.jpg,18.684871143198954,0.0
1563,L:\DL_Dataset\facescape\fsmview_trainset\141\1_neutral\34.jpg,12.877326048921438,0.0
1564,L:\DL_Dataset\facescape\fsmview_trainset\141\1_neutral\35.jpg,10.5258804622352,0.0
1565,L:\DL_Dataset\facescape\fsmview_trainset\141\1_neutral\44.jpg,14.561588465768338,0.0
1566,L:\DL_Dataset\facescape\fsmview_trainset\142\1_neutral\12.jpg,8.595345015751635,0.0
1567,L:\DL_Dataset\facescape\fsmview_trainset\142\1_neutral\22.jpg,6.673586376416526,0.0
1568,L:\DL_Dataset\facescape\fsmview_trainset\142\1_neutral\28.jpg,10.237605439412404,0.0
1569,L:\DL_Dataset\facescape\fsmview_trainset\142\1_neutral\45.jpg,9.682919879417975,0.0
1570,L:\DL_Dataset\facescape\fsmview_trainset\143\1_neutral\16.jpg,5.744989829997763,0.0
